   id   |       curvestart       |        curveend        |         month          |    data     | control_area | state |  load_zone   | capacity_zone | utility | strip |   cost_group    |        cost_component        |      sub_cost_component      
 390926 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 | 11.08000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | CAPACITY        | CAPACITY                     | SEMASS
 390927 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  1.57000000 | ISONE        | RI    | RHODEISLAND  | RHODEISLAND   | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | RHODEISLAND
 390928 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  0.01000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | GIS                          | GIS
 390929 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 | -0.06000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | VERMONT
 390930 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  0.10000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | NCPC            | DA Economic                  | DA Economic
 390931 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  0.20000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | NEWHAMPSHIRE
 390932 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  9.20000000 | ISONE        | NH    | NEWHAMPSHIRE | NEWHAMPSHIRE  | ALL     | 7X24  | CAPACITY        | CAPACITY                     | NEWHAMPSHIRE
 390933 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  1.53000000 | ISONE        | CT    | CONNECTICUT  | CONNECTICUT   | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | CONNECTICUT
 390934 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  0.02000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | SEMASS
 390935 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  0.02000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | RHODEISLAND
 390936 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  0.20000000 | ISONE        | ME    | ME           | ME            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | MAINE
 390937 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  0.16000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | NCPC            | Second Contingency           | NEMASSBOST
 390938 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  1.57000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | SEMASS
 390939 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  9.20000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | CAPACITY        | CAPACITY                     | WCMASS
 390940 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 | -0.22000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | NEMASSBOST
 390941 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | WCMASS
 390942 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  0.31000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | ISO Sched 3                  | ISO Sched 3
 390943 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  0.76000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | NCPC            | RT Economic NCPC             | RT Economic NCPC
 390944 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  0.81000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | NEMASSBOST
 390945 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  0.09000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Inadvertent Energy           | Inadvertent Energy
 390946 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  0.20000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | WCMASS
 390947 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  0.20000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | RHODEISLAND
 390948 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  1.56000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | WCMASS
 390949 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 | -0.08000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | CONNECTICUT
 390950 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  0.16000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | NCPC            | Second Contingency           | CONNECTICUT
 390951 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | VERMONT
 390952 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  1.56000000 | ISONE        | ME    | MAINE        | MAINE         | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | MAINE
 390953 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  0.00000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | CONNECTICUT
 390954 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  0.38000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Regulation                   | Regulation
 390955 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  1.52000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | NEMASSBOST
 390956 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  0.01000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | NEMASSBOST
 390957 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  0.21000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | NCPC            | Second Contingency           | SEMASS
 390958 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  0.19000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Real-Time Reserves           | Real-Time Reserves
 390959 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  0.16000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | NCPC            | Second Contingency           | WCMASS
 390960 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  0.20000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | SEMASS
 390961 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  9.13000000 | ISONE        | CT    | CONNECTICUT  | CONNECTICUT   | ALL     | 7X24  | CAPACITY        | CAPACITY                     | CONNECTICUT
 390962 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 | -0.20000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | SEMASS
 390963 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2018-11-01 00:00:00+00 |  0.19000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | NCPC            | Second Contingency           | NEWHAMPSHIRE
 390964 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2019-11-01 00:00:00+00 |  0.00000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | NEMASSBOST
 390965 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2019-11-01 00:00:00+00 |  7.14000000 | ISONE        | NH    | NEWHAMPSHIRE | NEWHAMPSHIRE  | ALL     | 7X24  | CAPACITY        | CAPACITY                     | NEWHAMPSHIRE
 390966 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2019-11-01 00:00:00+00 |  0.01000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | GIS                          | GIS
 390967 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2019-11-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | VERMONT
 390968 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2019-11-01 00:00:00+00 |  0.09000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Real-Time Reserves           | Real-Time Reserves
 390969 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2019-11-01 00:00:00+00 |  0.23000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | NEPOOL Exp                   | NEPOOL Exp
 390970 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2019-11-01 00:00:00+00 |  1.43000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | SEMASS
 390971 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2019-11-01 00:00:00+00 | -0.15000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | WCMASS
 390972 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2019-11-01 00:00:00+00 | -0.29000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Marginal Loss Rev Fund       | Marginal Loss Rev Fund
 390973 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2019-11-01 00:00:00+00 | -0.18000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | NEWHAMPSHIRE
 390974 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2019-11-01 00:00:00+00 |  7.64000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | CAPACITY        | CAPACITY                     | SEMASS
 390975 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2019-11-01 00:00:00+00 |  0.16000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | NCPC            | Second Contingency           | NEMASSBOST
 390976 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2019-11-01 00:00:00+00 |  0.20000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | NCPC            | Second Contingency           | SEMASS
 390977 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2019-11-01 00:00:00+00 |  1.43000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | NEMASSBOST
 390978 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2019-11-01 00:00:00+00 |  0.17000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | SEMASS
 390979 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2019-11-01 00:00:00+00 |  0.00000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | CONNECTICUT
 390980 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2019-11-01 00:00:00+00 |  7.14000000 | ISONE        | ME    | MAINE        | MAINE         | ALL     | 7X24  | CAPACITY        | CAPACITY                     | MAINE
 390981 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2019-11-01 00:00:00+00 |  0.18000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | NCPC            | Second Contingency           | NEWHAMPSHIRE
 390982 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2019-11-01 00:00:00+00 |  0.16000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | NCPC            | Second Contingency           | VERMONT
 390983 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2019-11-01 00:00:00+00 |  0.05000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | NCPC            | DA Economic                  | DA Economic
 390984 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2019-11-01 00:00:00+00 |  0.17000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | NEWHAMPSHIRE
 390985 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2019-11-01 00:00:00+00 |  0.17000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | WCMASS
